Date	Close
20.1.2012	84.15
23.1.2012	84.75
24.1.2012	84.439
25.1.2012	85.162
26.1.2012	85.537
27.1.2012	85.25
30.1.2012	83.3
31.1.2012	84.56
1.2.2012	86.65
2.2.2012	86.7
3.2.2012	88.5
6.2.2012	87.85
7.2.2012	88.781
8.2.2012	89.5
9.2.2012	88.35
10.2.2012	86.55
13.2.2012	88.199
14.2.2012	87.2
15.2.2012	87.7
16.2.2012	88.45
17.2.2012	89.3
20.2.2012	91.499
21.2.2012	90.7
22.2.2012	89.3
23.2.2012	89.9
24.2.2012	91.1
27.2.2012	91.291
28.2.2012	91.4
29.2.2012	90.978
1.3.2012	91.255
2.3.2012	91.15
5.3.2012	89.91
6.3.2012	85.7
7.3.2012	87.14
8.3.2012	88.6
9.3.2012	88.8
12.3.2012	89.199
13.3.2012	90.333
14.3.2012	90.82
15.3.2012	92.3
16.3.2012	93.8
19.3.2012	94.89
20.3.2012	93.048
21.3.2012	92.63
22.3.2012	91.65
23.3.2012	91.7
26.3.2012	92.86
27.3.2012	92.29
28.3.2012	91.35
29.3.2012	89.65
30.3.2012	89.9
2.4.2012	91
3.4.2012	89.91
4.4.2012	87.51
5.4.2012	86.01
10.4.2012	83.387
11.4.2012	84.75
12.4.2012	84.3
13.4.2012	82.3
16.4.2012	82.557
17.4.2012	85.15
18.4.2012	84
19.4.2012	83.408
20.4.2012	84.55
23.4.2012	82.59
24.4.2012	82.89
25.4.2012	84.35
26.4.2012	84.1
27.4.2012	85.25
30.4.2012	84.2
2.5.2012	84.63
3.5.2012	84.811
4.5.2012	84.2
7.5.2012	84.69
8.5.2012	83.84
9.5.2012	83.442
10.5.2012	80.05
11.5.2012	79.784
14.5.2012	76.915
15.5.2012	76.7
16.5.2012	76.335
17.5.2012	74.7
18.5.2012	74.9
21.5.2012	75.93
22.5.2012	77.065
23.5.2012	75.511
24.5.2012	75.2
25.5.2012	75.5
28.5.2012	75.365
29.5.2012	74.86
30.5.2012	73.326
31.5.2012	73.2
1.6.2012	70.1
4.6.2012	70.088
5.6.2012	70.39
6.6.2012	72.408
7.6.2012	72.99
8.6.2012	72.7
11.6.2012	72.69
12.6.2012	72.09
13.6.2012	72.4
14.6.2012	72.85
15.6.2012	74.55
18.6.2012	74.189
19.6.2012	75.2
20.6.2012	76.19
21.6.2012	75.91
22.6.2012	75.6
25.6.2012	73.74
26.6.2012	74.46
27.6.2012	75.48
28.6.2012	74.5
29.6.2012	79
2.7.2012	80.3
3.7.2012	80.9
4.7.2012	80.4
5.7.2012	79.2
6.7.2012	78.08
9.7.2012	78.2
10.7.2012	78.6
11.7.2012	78.35
12.7.2012	77.68
13.7.2012	78.95
16.7.2012	79.9
17.7.2012	80
18.7.2012	80.55
19.7.2012	80.85
20.7.2012	79.8
23.7.2012	76.136
24.7.2012	73.95
25.7.2012	74.7
26.7.2012	77.674
27.7.2012	80.72
30.7.2012	80.84
31.7.2012	80.779
1.8.2012	81.36
2.8.2012	78.18
3.8.2012	82.85
6.8.2012	84.763
7.8.2012	85.64
8.8.2012	86.05
9.8.2012	86.347
10.8.2012	86.5
13.8.2012	86.65
14.8.2012	86.95
15.8.2012	86.3
16.8.2012	87
17.8.2012	87.3
20.8.2012	87.61
21.8.2012	87.9
22.8.2012	88.1
23.8.2012	87.2
24.8.2012	87.4
27.8.2012	87.8
28.8.2012	87.55
29.8.2012	87.4
30.8.2012	85.75
31.8.2012	87
3.9.2012	87.459
4.9.2012	87.901
5.9.2012	88.8
6.9.2012	90.664
7.9.2012	92.11
10.9.2012	92.879
11.9.2012	93.75
12.9.2012	94.543
13.9.2012	95.4
14.9.2012	96.1
17.9.2012	95.82
18.9.2012	94.9
19.9.2012	94.65
20.9.2012	93.8
21.9.2012	94.87
24.9.2012	94.11
25.9.2012	94.8
26.9.2012	93.99
27.9.2012	93.583
28.9.2012	92.85
1.10.2012	93.417
2.10.2012	93.355
3.10.2012	92.1
4.10.2012	92.88
5.10.2012	92.45
8.10.2012	91.71
9.10.2012	91.45
10.10.2012	91
11.10.2012	92.01
12.10.2012	92
15.10.2012	92.97
16.10.2012	94.85
17.10.2012	95.55
18.10.2012	95.8
19.10.2012	95.2
22.10.2012	95.2
23.10.2012	94.1
24.10.2012	93.17
25.10.2012	93.62
26.10.2012	93.95
29.10.2012	92.95
30.10.2012	95.15
31.10.2012	95.75
1.11.2012	95.918
2.11.2012	95.55
5.11.2012	95.311
6.11.2012	96.64
7.11.2012	94.7
8.11.2012	93.75
9.11.2012	93.35
12.11.2012	94.4
13.11.2012	94.75
14.11.2012	94.7
15.11.2012	94.4
16.11.2012	92.4
19.11.2012	94.41
20.11.2012	95.4
21.11.2012	96.1
22.11.2012	96.6
23.11.2012	98.15
26.11.2012	98.2
27.11.2012	98.55
28.11.2012	98.843
29.11.2012	99.674
30.11.2012	100
3.12.2012	100.16
4.12.2012	100.2
5.12.2012	101.58
6.12.2012	102.599
7.12.2012	102.8
10.12.2012	102.98
11.12.2012	102.833
12.12.2012	104
13.12.2012	103.6
14.12.2012	103.85
17.12.2012	103.673
18.12.2012	104.3
19.12.2012	105
20.12.2012	105.21
21.12.2012	105.1
27.12.2012	105.16
28.12.2012	104.58
2.1.2013	107.95
3.1.2013	107.96
4.1.2013	108
7.1.2013	107.5
8.1.2013	106.95
9.1.2013	105.15
10.1.2013	105
11.1.2013	105.5
14.1.2013	105.981
15.1.2013	106.15
16.1.2013	103.95
17.1.2013	103.916
18.1.2013	104.1
21.1.2013	104.293
22.1.2013	103.25
23.1.2013	103.05
24.1.2013	104.141
25.1.2013	105.189
28.1.2013	104.159
29.1.2013	105.75
30.1.2013	105.3
31.1.2013	105.6
1.2.2013	105.5
4.2.2013	101.96
5.2.2013	103.9
6.2.2013	102.237
7.2.2013	102.559
8.2.2013	102.7
11.2.2013	102.322
12.2.2013	103.888
13.2.2013	104.2
14.2.2013	103.37
15.2.2013	102.44
18.2.2013	103.188
19.2.2013	105.4
20.2.2013	104.6
21.2.2013	102.118
22.2.2013	103.9
25.2.2013	104.35
26.2.2013	103.15
27.2.2013	104
28.2.2013	105
1.3.2013	104.05
4.3.2013	104.32
5.3.2013	106.4
6.3.2013	108.712
7.3.2013	110.318
8.3.2013	111.95
11.3.2013	110.75
12.3.2013	110.817
13.3.2013	111.6
14.3.2013	113.28
15.3.2013	112.4
18.3.2013	110.4
19.3.2013	108.85
20.3.2013	110.2
21.3.2013	108.8
22.3.2013	109.15
25.3.2013	108.48
26.3.2013	108.53
27.3.2013	106.25
28.3.2013	106.15
2.4.2013	108.8
3.4.2013	106.9
4.4.2013	106.8
5.4.2013	105.692
8.4.2013	105.11
9.4.2013	105.4
10.4.2013	108.4
11.4.2013	108
12.4.2013	107.5
15.4.2013	107.106
16.4.2013	107.85
17.4.2013	104.8
18.4.2013	103.569
19.4.2013	103.95
22.4.2013	105.21
23.4.2013	108.9
24.4.2013	110
25.4.2013	111.2
26.4.2013	110.804
29.4.2013	112.5
30.4.2013	112.1
2.5.2013	113.5
3.5.2013	115.7
6.5.2013	116.55
7.5.2013	119.7
8.5.2013	117.05
9.5.2013	117.142
10.5.2013	116.55
13.5.2013	116.301
14.5.2013	117.65
15.5.2013	118.15
16.5.2013	118.65
17.5.2013	119.033
20.5.2013	120.337
21.5.2013	119.783
22.5.2013	121.8
23.5.2013	117.95
24.5.2013	117.092
27.5.2013	118.151
28.5.2013	120.6
29.5.2013	118.3
30.5.2013	121.42
31.5.2013	119.95
3.6.2013	117.9
4.6.2013	118.933
5.6.2013	116.04
6.6.2013	112.4
7.6.2013	116.806
10.6.2013	116.55
11.6.2013	113.946
12.6.2013	112.8
13.6.2013	113.35
14.6.2013	114
17.6.2013	115.25
18.6.2013	115.543
19.6.2013	115.4
20.6.2013	109.955
21.6.2013	105.99
24.6.2013	107.2
25.6.2013	108.85
26.6.2013	110.838
27.6.2013	112.525
28.6.2013	112.45
1.7.2013	113.3
2.7.2013	111.966
3.7.2013	109.9
4.7.2013	113.25
5.7.2013	111
8.7.2013	113.665
9.7.2013	114.5
10.7.2013	114.25
11.7.2013	115.814
12.7.2013	116.055
15.7.2013	116.983
16.7.2013	115.8
17.7.2013	116.9
18.7.2013	117.3
19.7.2013	117.388
22.7.2013	117.71
23.7.2013	117.151
24.7.2013	117.1
25.7.2013	118.05
26.7.2013	117.242
29.7.2013	116.65
30.7.2013	117.05
31.7.2013	116.85
1.8.2013	118.687
2.8.2013	119.9
5.8.2013	119.739
6.8.2013	118.075
7.8.2013	118.2
8.8.2013	119.07
9.8.2013	118.85
12.8.2013	118.509
13.8.2013	117.9
14.8.2013	117.45
15.8.2013	116.55
16.8.2013	115.773
19.8.2013	114.75
20.8.2013	113.6
21.8.2013	112.736
22.8.2013	113.626
23.8.2013	113.65
26.8.2013	113.4
27.8.2013	110.05
28.8.2013	110.426
29.8.2013	110.15
30.8.2013	108.77
2.9.2013	110.624
3.9.2013	110.054
4.9.2013	110.7
5.9.2013	111.1
6.9.2013	111.75
9.9.2013	113
10.9.2013	114.373
11.9.2013	113.5
12.9.2013	112.95
13.9.2013	112.89
16.9.2013	115.6
17.9.2013	115.798
18.9.2013	116.021
19.9.2013	116.6
20.9.2013	116.5
23.9.2013	116.35
24.9.2013	118.45
25.9.2013	118
26.9.2013	117.35
27.9.2013	117.7
30.9.2013	116.3
1.10.2013	117.25
2.10.2013	117.234
3.10.2013	116.45
4.10.2013	117.6
7.10.2013	116.95
8.10.2013	116.9
9.10.2013	117.468
10.10.2013	119.65
11.10.2013	119.964
14.10.2013	120.1
15.10.2013	121
16.10.2013	121.71
17.10.2013	122.397
18.10.2013	123.25
21.10.2013	122.89
22.10.2013	124.346
23.10.2013	123.45
24.10.2013	124.512
25.10.2013	123.25
28.10.2013	122.918
29.10.2013	123.992
30.10.2013	123.167
31.10.2013	123.847
1.11.2013	123.7
4.11.2013	123.989
5.11.2013	123.299
6.11.2013	123.839
7.11.2013	123.25
8.11.2013	124.005
11.11.2013	126.599
12.11.2013	125.35
13.11.2013	125.572
14.11.2013	127.349
15.11.2013	128.394
18.11.2013	128.7
19.11.2013	128.645
20.11.2013	128.35
21.11.2013	126.725
22.11.2013	126.605
25.11.2013	126.49
26.11.2013	125.825
27.11.2013	126.905
28.11.2013	127.72
29.11.2013	127.781
2.12.2013	127.925
3.12.2013	124.395
4.12.2013	123.251
5.12.2013	123.819
6.12.2013	126.16
9.12.2013	125.969
10.12.2013	124.157
11.12.2013	122.4
12.12.2013	121.428
13.12.2013	123.069
16.12.2013	125.7
17.12.2013	124.331
18.12.2013	125.59
19.12.2013	126.9
20.12.2013	127.95
23.12.2013	129.499
27.12.2013	130.422
30.12.2013	130.39
2.1.2014	128.103
3.1.2014	128
6.1.2014	128.359
7.1.2014	130.65
8.1.2014	129.725
9.1.2014	128.25
10.1.2014	129.225
13.1.2014	128.835
14.1.2014	129.225
15.1.2014	133.599
16.1.2014	133.325
17.1.2014	133.329
20.1.2014	132.716
21.1.2014	132.674
22.1.2014	131.1
23.1.2014	127.45
24.1.2014	125.5
27.1.2014	123.729
28.1.2014	126.577
29.1.2014	124.149
30.1.2014	125.525
31.1.2014	124.049
3.2.2014	121.251
4.2.2014	122.952
5.2.2014	122.882
6.2.2014	125.12
7.2.2014	126.438
10.2.2014	126.199
11.2.2014	128.34
12.2.2014	128.17
13.2.2014	129.401
14.2.2014	129.588
17.2.2014	129.35
18.2.2014	129.111
19.2.2014	129.125
20.2.2014	129.611
21.2.2014	129.15
24.2.2014	130.54
25.2.2014	130.869
26.2.2014	131.11
27.2.2014	128.473
28.2.2014	129.402
3.3.2014	124.701
4.3.2014	127.145
5.3.2014	126.375
6.3.2014	125.9
7.3.2014	124.55
10.3.2014	122.951
11.3.2014	122.975
12.3.2014	122.2
13.3.2014	120.38
14.3.2014	120.899
17.3.2014	123.09
18.3.2014	123.487
19.3.2014	121.546
20.3.2014	121.445
21.3.2014	120.089
24.3.2014	119.505
25.3.2014	121.599
26.3.2014	123.2
27.3.2014	123.142
28.3.2014	122.801
31.3.2014	123.25
1.4.2014	123.383
2.4.2014	123.25
3.4.2014	123.492
4.4.2014	123.504
7.4.2014	121.15
8.4.2014	122.4
9.4.2014	121.818
10.4.2014	120.3
11.4.2014	119.6
14.4.2014	119.4
15.4.2014	116.601
16.4.2014	118.375
17.4.2014	120
22.4.2014	121.925
23.4.2014	122.13
24.4.2014	122.485
25.4.2014	121
28.4.2014	122.004
29.4.2014	124.45
30.4.2014	124.908
2.5.2014	124.43
5.5.2014	124.35
6.5.2014	123.96
7.5.2014	124.911
8.5.2014	121.625
9.5.2014	121.006
12.5.2014	121.957
13.5.2014	121.9
14.5.2014	122.545
15.5.2014	122.425
16.5.2014	121.421
19.5.2014	121.25
20.5.2014	120.838
21.5.2014	121.849
22.5.2014	121.86
23.5.2014	121.848
26.5.2014	122.819
27.5.2014	123.85
28.5.2014	124.25
29.5.2014	124.5
30.5.2014	124.26
2.6.2014	124.62
3.6.2014	124.083
4.6.2014	123.75
5.6.2014	123.835
6.6.2014	123.902
9.6.2014	125.107
10.6.2014	125.255
11.6.2014	124.579
12.6.2014	123.85
13.6.2014	123.532
16.6.2014	123.311
17.6.2014	123.55
18.6.2014	123.7
19.6.2014	123.825
20.6.2014	123.165
23.6.2014	122.72
24.6.2014	122.252
25.6.2014	122
26.6.2014	121.748
27.6.2014	121.423
30.6.2014	122.107
1.7.2014	122.85
2.7.2014	122.677
3.7.2014	124.825
4.7.2014	125.7
7.7.2014	126.529
8.7.2014	126.835
9.7.2014	128.5
10.7.2014	127.731
11.7.2014	127.571
14.7.2014	129.866
15.7.2014	129.918
16.7.2014	130.907
17.7.2014	129.75
18.7.2014	129.809
21.7.2014	127.628
22.7.2014	129.068
23.7.2014	128.761
24.7.2014	129.598
25.7.2014	129.21
28.7.2014	128.343
29.7.2014	128.944
30.7.2014	127.212
31.7.2014	124.46
1.8.2014	122.5
4.8.2014	122.213
5.8.2014	122.399
6.8.2014	121.5
7.8.2014	121.75
8.8.2014	122.476
11.8.2014	124.05
12.8.2014	124.562
13.8.2014	125.963
14.8.2014	127.204
15.8.2014	126.15
18.8.2014	127.411
19.8.2014	127.934
20.8.2014	127.25
21.8.2014	128.572
22.8.2014	128.389
25.8.2014	129.775
26.8.2014	130.401
27.8.2014	130.451
28.8.2014	129.352
29.8.2014	129.69
1.9.2014	129.873
2.9.2014	130.22
3.9.2014	131.97
4.9.2014	133.082
5.9.2014	133.6
8.9.2014	133.182
9.9.2014	133.499
10.9.2014	133.84
11.9.2014	133.135
12.9.2014	133.001
15.9.2014	133.962
16.9.2014	134.185
17.9.2014	135.8
18.9.2014	137.177
19.9.2014	138.216
22.9.2014	138.122
23.9.2014	137.382
24.9.2014	137.899
25.9.2014	136.12
26.9.2014	129.28
29.9.2014	128.766
30.9.2014	128.2
1.10.2014	127
2.10.2014	125.763
3.10.2014	125.763
6.10.2014	125.65
7.10.2014	125.2
8.10.2014	124.706
9.10.2014	123.5
10.10.2014	122.898
13.10.2014	122.981
14.10.2014	122.636
15.10.2014	118.159
16.10.2014	118.087
17.10.2014	120.657
20.10.2014	120.11
21.10.2014	121.703
22.10.2014	121.89
23.10.2014	123.535
24.10.2014	123.209
27.10.2014	122.474
28.10.2014	123.793
29.10.2014	123.581
30.10.2014	123.938
31.10.2014	126.357
3.11.2014	126.359
4.11.2014	125.739
5.11.2014	126.709
6.11.2014	126.699
7.11.2014	131.292
10.11.2014	132.439
11.11.2014	132.7
12.11.2014	130.946
13.11.2014	130.843
14.11.2014	130.905
17.11.2014	132.65
18.11.2014	133.09
19.11.2014	133.141
20.11.2014	133.499
21.11.2014	135.036
24.11.2014	136.449
25.11.2014	136.55
26.11.2014	136.749
27.11.2014	137.624
28.11.2014	138.1
1.12.2014	137.416
2.12.2014	137.7
3.12.2014	138.43
4.12.2014	137.925
5.12.2014	138.43
8.12.2014	138.299
9.12.2014	136.641
10.12.2014	136.131
11.12.2014	137.869
12.12.2014	135
15.12.2014	132.1
16.12.2014	134.05
17.12.2014	134.799
18.12.2014	137.807
19.12.2014	138.2
22.12.2014	139.25
23.12.2014	139.231
29.12.2014	138.484
30.12.2014	137.857
2.1.2015	136.575
5.1.2015	133.75
6.1.2015	133.953
7.1.2015	135.4
8.1.2015	138
9.1.2015	136.248
12.1.2015	136.302
13.1.2015	138.592
14.1.2015	138.173
15.1.2015	139.784
16.1.2015	142.399
19.1.2015	142.081
20.1.2015	142.614
21.1.2015	142.731
22.1.2015	144.973
23.1.2015	147.351
26.1.2015	149.024
27.1.2015	146.576
28.1.2015	147.6
29.1.2015	148.441
30.1.2015	146.361
2.2.2015	148.2
3.2.2015	150.342
4.2.2015	149.419
5.2.2015	148.859
6.2.2015	148.818
9.2.2015	146.427
10.2.2015	146.589
11.2.2015	146.679
12.2.2015	148.542
13.2.2015	148.165
16.2.2015	146.383
17.2.2015	147.179
18.2.2015	146.6
19.2.2015	147
20.2.2015	147
23.2.2015	147.882
24.2.2015	149.499
25.2.2015	150
26.2.2015	149.009
27.2.2015	149.338
2.3.2015	151.24
3.3.2015	149.501
4.3.2015	150.811
5.3.2015	151.001
6.3.2015	151.348
9.3.2015	151.657
10.3.2015	150.597
11.3.2015	153.9
12.3.2015	154.684
13.3.2015	155.623
16.3.2015	159.932
17.3.2015	159.095
18.3.2015	157.9
19.3.2015	158.381
20.3.2015	161.273
23.3.2015	160.124
24.3.2015	161.406
25.3.2015	162.022
26.3.2015	160.567
27.3.2015	160.359
30.3.2015	162.5
31.3.2015	161.813
1.4.2015	163.237
2.4.2015	163.479
7.4.2015	165.51
8.4.2015	165.552
9.4.2015	166.265
10.4.2015	169.715
13.4.2015	169.388
14.4.2015	168.751
15.4.2015	168.349
16.4.2015	165.599
17.4.2015	161.024
20.4.2015	163.773
21.4.2015	163.725
22.4.2015	162.545
23.4.2015	160.484
24.4.2015	156.349
27.4.2015	158.295
28.4.2015	155.6
29.4.2015	152.689
30.4.2015	153.244
4.5.2015	155.666
5.5.2015	151.855
6.5.2015	154.2
7.5.2015	148.412
8.5.2015	150.484
11.5.2015	149.22
12.5.2015	145.301
13.5.2015	145.439
14.5.2015	148.208
15.5.2015	147.35
18.5.2015	148.864
19.5.2015	151.966
20.5.2015	151.753
21.5.2015	152.399
22.5.2015	152.469
25.5.2015	152.469
26.5.2015	150
27.5.2015	150.15
28.5.2015	147.044
29.5.2015	143.624
1.6.2015	142.728
2.6.2015	143.013
3.6.2015	144.253
4.6.2015	142.493
5.6.2015	143.018
8.6.2015	140.296
9.6.2015	139.669
10.6.2015	141.985
11.6.2015	144.462
12.6.2015	142.379
15.6.2015	140.064
16.6.2015	140.283
17.6.2015	138.538
18.6.2015	142.431
19.6.2015	140.15
22.6.2015	146.011
23.6.2015	147.051
24.6.2015	145
25.6.2015	145.857
26.6.2015	146.172
29.6.2015	141.15
30.6.2015	140.248
1.7.2015	142.948
2.7.2015	141.85
